Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
1000043;core;1002115;88;['wizards/source/access2base/Control.xba', 'wizards/source/access2base/DataDef.xba', 'wizards/source/access2base/Database.xba', 'wizards/source/access2base/DoCmd.xba', 'wizards/source/access2base/Recordset.xba', 'wizards/source/access2base/Trace.xba', 'wizards/source/access2base/Utils.xba', 'wizards/source/euro/ConvertRun.xba', 'wizards/source/formwizard/tools.xba', 'wizards/source/scriptforge/SF_Dictionary.xba', 'wizards/source/scriptforge/SF_FileSystem.xba', 'wizards/source/scriptforge/SF_Services.xba', 'wizards/source/scriptforge/SF_Utils.xba', 'wizards/source/scriptforge/_CodingConventions.xba', 'wizards/source/sfdatabases/SF_Database.xba', 'wizards/source/sfdocuments/SF_Form.xba', 'wizards/source/sfdocuments/SF_FormControl.xba', 'wizards/source/tools/Strings.xba'];core;closed
1000043;core;1000994;88;['wizards/source/access2base/Control.xba', 'wizards/source/access2base/DataDef.xba', 'wizards/source/access2base/Database.xba', 'wizards/source/access2base/DoCmd.xba', 'wizards/source/access2base/Recordset.xba', 'wizards/source/access2base/Trace.xba', 'wizards/source/access2base/Utils.xba', 'wizards/source/euro/ConvertRun.xba', 'wizards/source/formwizard/tools.xba', 'wizards/source/scriptforge/SF_Dictionary.xba', 'wizards/source/scriptforge/SF_FileSystem.xba', 'wizards/source/scriptforge/SF_Services.xba', 'wizards/source/scriptforge/SF_Utils.xba', 'wizards/source/scriptforge/_CodingConventions.xba', 'wizards/source/sfdatabases/SF_Database.xba', 'wizards/source/sfdocuments/SF_Form.xba', 'wizards/source/sfdocuments/SF_FormControl.xba', 'wizards/source/tools/Strings.xba'];core;closed
1000043;core;1000043;88;['wizards/source/access2base/Control.xba', 'wizards/source/access2base/DataDef.xba', 'wizards/source/access2base/Database.xba', 'wizards/source/access2base/DoCmd.xba', 'wizards/source/access2base/Recordset.xba', 'wizards/source/access2base/Trace.xba', 'wizards/source/access2base/Utils.xba', 'wizards/source/euro/ConvertRun.xba', 'wizards/source/formwizard/tools.xba', 'wizards/source/scriptforge/SF_Dictionary.xba', 'wizards/source/scriptforge/SF_FileSystem.xba', 'wizards/source/scriptforge/SF_Services.xba', 'wizards/source/scriptforge/SF_Utils.xba', 'wizards/source/scriptforge/_CodingConventions.xba', 'wizards/source/sfdatabases/SF_Database.xba', 'wizards/source/sfdocuments/SF_Form.xba', 'wizards/source/sfdocuments/SF_FormControl.xba', 'wizards/source/tools/Strings.xba'];core;closed
1000562;core;1000562;2;['m4/libo_externals.m4'];core;closed
1003375;core;1000562;87;['config_host.mk.in', 'config_host/config_features.h.in', 'configure.ac', 'sal/Library_sal.mk', 'sal/osl/unx/backtrace.c', 'sal/osl/unx/backtrace.h', 'sal/osl/unx/signal.cxx'];core;closed
1000179;core;1000179;129;['sc/qa/uitest/calc_tests3/tdf95217.py', 'uitest/uitest/uihelper/httpserver.py', 'unotest/source/python/org/libreoffice/unotest.py', 'uitest/uitest/test.py', 'sc/qa/uitest/data/tdf95217.html'];core;closed
1000664;core;1000664;13;['vcl/inc/jsdialog/jsdialogbuilder.hxx', 'vcl/jsdialog/executor.cxx', 'vcl/jsdialog/jsdialogbuilder.cxx'];core;closed
1000179;core;1000179;81;['sw/qa/uitest/data/tdf137737.odt', 'sw/qa/uitest/findReplace/tdf137737.py', 'sw/qa/uitest/findReplace/findReplace.py', 'sw/qa/uitest/findReplace/findSimilarity.py', 'sw/qa/uitest/findReplace/tdf144089.py'];core;closed
1000664;core;1000664;16;['vcl/source/window/dialog.cxx'];core;closed
1000664;core;1000664;15;['include/vcl/toolkit/dialog.hxx', 'vcl/source/window/dialog.cxx'];core;closed
1000664;core;1000664;52;['sw/qa/extras/tiledrendering/data/estonian.odt', 'sw/qa/extras/tiledrendering/tiledrendering.cxx', 'sw/source/filter/html/htmlatr.cxx', 'sw/source/filter/html/wrthtml.cxx', 'sw/source/uibase/dochdl/swdtflvr.cxx'];core;closed
1000083;core;1000083;165;['chart2/source/view/charttypes/CandleStickChart.cxx', 'chart2/source/view/diagram/VDiagram.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/inc/VDiagram.hxx', 'chart2/source/view/main/ChartView.cxx', 'chart2/source/view/main/ShapeFactory.cxx', 'chart2/source/view/main/VLegend.cxx', 'chart2/source/view/main/VLegendSymbolFactory.cxx', 'include/svx/unoshape.hxx', 'osx/soffice.xcodeproj/project.pbxproj'];core;closed
1001124;core;1000083;576;['chart2/source/view/charttypes/CandleStickChart.cxx', 'chart2/source/view/diagram/VDiagram.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/inc/VDiagram.hxx', 'chart2/source/view/main/ChartView.cxx', 'chart2/source/view/main/ShapeFactory.cxx', 'chart2/source/view/main/VLegend.cxx', 'chart2/source/view/main/VLegendSymbolFactory.cxx', 'include/svx/unoshape.hxx', 'osx/soffice.xcodeproj/project.pbxproj'];core;new
1001124;core;1000855;576;['chart2/source/view/charttypes/CandleStickChart.cxx', 'chart2/source/view/diagram/VDiagram.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/inc/VDiagram.hxx', 'chart2/source/view/main/ChartView.cxx', 'chart2/source/view/main/ShapeFactory.cxx', 'chart2/source/view/main/VLegend.cxx', 'chart2/source/view/main/VLegendSymbolFactory.cxx', 'include/svx/unoshape.hxx', 'osx/soffice.xcodeproj/project.pbxproj'];core;new
1001124;core;1000006;576;['chart2/source/view/charttypes/CandleStickChart.cxx', 'chart2/source/view/diagram/VDiagram.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/inc/VDiagram.hxx', 'chart2/source/view/main/ChartView.cxx', 'chart2/source/view/main/ShapeFactory.cxx', 'chart2/source/view/main/VLegend.cxx', 'chart2/source/view/main/VLegendSymbolFactory.cxx', 'include/svx/unoshape.hxx', 'osx/soffice.xcodeproj/project.pbxproj'];core;new
1001124;core;1000154;576;['chart2/source/view/charttypes/CandleStickChart.cxx', 'chart2/source/view/diagram/VDiagram.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/inc/VDiagram.hxx', 'chart2/source/view/main/ChartView.cxx', 'chart2/source/view/main/ShapeFactory.cxx', 'chart2/source/view/main/VLegend.cxx', 'chart2/source/view/main/VLegendSymbolFactory.cxx', 'include/svx/unoshape.hxx', 'osx/soffice.xcodeproj/project.pbxproj'];core;new
1000083;core;1000083;14;['sw/source/core/unocore/unosect.cxx'];core;closed
1000083;core;1000083;9;['sw/source/uibase/docvw/srcedtw.cxx', 'sw/source/uibase/inc/srcedtw.hxx'];core;closed
1000083;core;1000083;10;['sw/source/uibase/dbui/dbmgr.cxx'];core;closed
1000083;core;1000083;74;['sw/source/core/unocore/unotbl.cxx'];core;closed
1000083;core;1000083;256;['chart2/source/view/axes/VAxisBase.cxx', 'chart2/source/view/axes/VCoordinateSystem.cxx', 'chart2/source/view/charttypes/AreaChart.cxx', 'chart2/source/view/charttypes/BarChart.cxx', 'chart2/source/view/charttypes/BubbleChart.cxx', 'chart2/source/view/charttypes/CandleStickChart.cxx', 'chart2/source/view/charttypes/NetChart.cxx', 'chart2/source/view/charttypes/PieChart.cxx', 'chart2/source/view/charttypes/VSeriesPlotter.cxx', 'chart2/source/view/diagram/VDiagram.cxx', 'chart2/source/view/inc/ShapeFactory.hxx', 'chart2/source/view/inc/VDataSeries.hxx', 'chart2/source/view/inc/VLegendSymbolFactory.hxx', 'chart2/source/view/inc/VSeriesPlotter.hxx', 'chart2/source/view/main/ChartView.cxx', 'chart2/source/view/main/DataPointSymbolSupplier.cxx', 'chart2/source/view/main/PlotterBase.cxx', 'chart2/source/view/main/ShapeFactory.cxx', 'chart2/source/view/main/VButton.cxx', 'chart2/source/view/main/VButton.hxx', 'chart2/source/view/main/VLegend.cxx', 'chart2/source/view/main/VLegend.hxx', 'chart2/source/view/main/VLegendSymbolFactory.cxx', 'include/svx/unoshape.hxx', 'osx/soffice.xcodeproj/project.pbxproj'];core;closed
1000083;core;1000083;12;['chart2/source/controller/accessibility/AccessibleTextHelper.cxx', 'chart2/source/controller/inc/AccessibleTextHelper.hxx', 'chart2/source/controller/main/ChartController_TextEdit.cxx'];core;closed
1000083;core;1000083;11;['chart2/source/controller/sidebar/Chart2PanelFactory.cxx', 'chart2/source/controller/sidebar/Chart2PanelFactory.hxx'];core;closed
1000083;core;1000083;15;['include/sfx2/sidebar/SidebarPanelBase.hxx', 'sfx2/source/sidebar/SidebarPanelBase.cxx'];core;closed
1000562;core;1000562;31;['config_host.mk.in', 'configure.ac'];core;closed
1003492;core;1000994;132;['sw/qa/extras/globalfilter/globalfilter.cxx'];core;closed
1000154;core;1000154;364;['vcl/Library_vcl.mk', 'vcl/headless/SvpGraphicsBackend.cxx', 'vcl/headless/svpgdi.cxx', 'vcl/inc/headless/SvpGraphicsBackend.hxx', 'vcl/inc/headless/svpgdi.hxx'];core;closed
1000562;core;1000562;30;['RepositoryExternal.mk', 'configure.ac'];core;closed
1000562;core;1000562;100;['configure.ac', 'm4/libo_externals.m4'];core;closed
1000023;core;1000023;27;['i18nlangtag/source/isolang/mslangid.cxx'];core;closed
1000562;core;1000562;31;['bin/oss-fuzz-build.sh'];core;closed
1000562;core;1000562;23;['solenv/gbuild/Helper.mk', 'solenv/gbuild/extensions/post_Fuzzers.mk', 'solenv/gbuild/platform/unxgcc.mk'];core;closed
1000562;core;1000562;70;['configure.ac', 'm4/libo_externals.m4'];core;closed
1003497;core;1002951;6;['vcl/source/filter/idxf/dxfvec.cxx'];core;closed
1000994;core;1000994;170;['vcl/Library_vclplug_win.mk', 'vcl/win/gdi/salnativewidgets-luna.cxx'];core;closed
1000083;core;1000083;13;['chart2/source/tools/ModifyListenerCallBack.cxx'];core;closed
1000083;core;1000083;13;['chart2/source/controller/inc/ChartToolbarController.hxx', 'chart2/source/controller/main/ToolbarController.cxx'];core;closed
1000083;core;1000083;18;['include/sfx2/sidebar/SidebarController.hxx', 'sfx2/source/sidebar/SidebarController.cxx', 'sfx2/source/sidebar/SidebarDockingWindow.cxx'];core;closed
1001306;core;1002181;29;['include/sfx2/sidebar/SidebarController.hxx', 'sfx2/source/sidebar/SidebarController.cxx', 'sfx2/source/sidebar/SidebarDockingWindow.cxx'];core;new
