Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
13592559;freeCodeCamp/CurriculumExpansion;985197;5483;['learn-typescript-by-building-a-poker-game/.editorconfig', 'learn-typescript-by-building-a-poker-game/.gitignore', 'learn-typescript-by-building-a-poker-game/package-lock.json', 'learn-typescript-by-building-a-poker-game/package.json', 'learn-typescript-by-building-a-poker-game/poker-game-ts/README.md', 'learn-typescript-by-building-a-poker-game/poker-game-ts/app/bind-listener.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/app/game.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/app/session.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card-collection/card-pile.model.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card-collection/deck.model.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card-collection/hand-type.interface.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card/card.interface.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card/card.model.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card/index.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/index.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/index.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_bet-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_profile-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_result-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_welcome-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/body.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/head.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/service/card.service.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/service/content.service.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/style.scss', 'learn-typescript-by-building-a-poker-game/poker-game-ts/util/dom.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/util/handler.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/util/index.ts', 'learn-typescript-by-building-a-poker-game/poker-game/index.html', 'learn-typescript-by-building-a-poker-game/poker-game/index.js', 'learn-typescript-by-building-a-poker-game/poker-game/lib/compare.js', 'learn-typescript-by-building-a-poker-game/poker-game/lib/generate.js', 'learn-typescript-by-building-a-poker-game/poker-game/lib/session.js', 'learn-typescript-by-building-a-poker-game/poker-game/style.css', 'learn-typescript-by-building-a-poker-game/poker-game/style.css.map', 'learn-typescript-by-building-a-poker-game/poker-game/style.scss', 'learn-typescript-by-building-a-poker-game/poker-game/util/bind-listener.js', 'learn-typescript-by-building-a-poker-game/poker-game/util/compose-content.js', 'learn-typescript-by-building-a-poker-game/poker-game/util/handler.js', 'learn-typescript-by-building-a-poker-game/poker-game/util/query.js', 'learn-typescript-by-building-a-poker-game/tsconfig.json'];freeCodeCamp/CurriculumExpansion;2020-08-19T12:08:15Z;closed
13592559;freeCodeCamp/CurriculumExpansion;2051070;5483;['learn-typescript-by-building-a-poker-game/.editorconfig', 'learn-typescript-by-building-a-poker-game/.gitignore', 'learn-typescript-by-building-a-poker-game/package-lock.json', 'learn-typescript-by-building-a-poker-game/package.json', 'learn-typescript-by-building-a-poker-game/poker-game-ts/README.md', 'learn-typescript-by-building-a-poker-game/poker-game-ts/app/bind-listener.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/app/game.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/app/session.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card-collection/card-pile.model.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card-collection/deck.model.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card-collection/hand-type.interface.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card/card.interface.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card/card.model.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/component/card/index.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/index.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/index.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_bet-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_profile-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_result-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/_welcome-container.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/body.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/partial/head.pug', 'learn-typescript-by-building-a-poker-game/poker-game-ts/service/card.service.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/service/content.service.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/style.scss', 'learn-typescript-by-building-a-poker-game/poker-game-ts/util/dom.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/util/handler.ts', 'learn-typescript-by-building-a-poker-game/poker-game-ts/util/index.ts', 'learn-typescript-by-building-a-poker-game/poker-game/index.html', 'learn-typescript-by-building-a-poker-game/poker-game/index.js', 'learn-typescript-by-building-a-poker-game/poker-game/lib/compare.js', 'learn-typescript-by-building-a-poker-game/poker-game/lib/generate.js', 'learn-typescript-by-building-a-poker-game/poker-game/lib/session.js', 'learn-typescript-by-building-a-poker-game/poker-game/style.css', 'learn-typescript-by-building-a-poker-game/poker-game/style.css.map', 'learn-typescript-by-building-a-poker-game/poker-game/style.scss', 'learn-typescript-by-building-a-poker-game/poker-game/util/bind-listener.js', 'learn-typescript-by-building-a-poker-game/poker-game/util/compose-content.js', 'learn-typescript-by-building-a-poker-game/poker-game/util/handler.js', 'learn-typescript-by-building-a-poker-game/poker-game/util/query.js', 'learn-typescript-by-building-a-poker-game/tsconfig.json'];freeCodeCamp/CurriculumExpansion;2020-08-19T12:08:15Z;closed
63889819;freeCodeCamp/design-style-guide;4591597;148;['index.html', 'index.html'];freeCodeCamp/design-style-guide;2020-11-30T12:54:04Z;closed
31301654;freeCodeCamp/design-style-guide;4591597;17;['assets/fcc_puck_500_social_green.jpg', 'assets/fcc_puck_500_social_green.png', 'assets/fcc_puck_500_social_green.svg'];freeCodeCamp/design-style-guide;2020-01-03T11:39:53Z;closed
4591597;freeCodeCamp/design-style-guide;985197;165;['css/style.css', 'img/.DS_Store', 'img/screen-shot-3.png', 'index.html'];freeCodeCamp/design-style-guide;2019-03-28T17:19:48Z;closed
26724128;freeCodeCamp/design-style-guide;985197;2;['css/style.css', 'index.html', 'css/style.css', 'index.html'];freeCodeCamp/design-style-guide;2017-12-29T21:58:58Z;closed
1726055;freeCodeCamp/open-api;1884376;4;['src/utils/asyncErrorHandler.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'package.json'];freeCodeCamp/open-api;2018-05-09T22:59:06Z;closed
1726055;freeCodeCamp/open-api;18572518;4;['src/utils/asyncErrorHandler.js', 'test/integration/__snapshots__/userFlow.test.js.snap', 'package.json'];freeCodeCamp/open-api;2018-05-09T22:59:06Z;closed
1726055;freeCodeCamp/open-api;1884376;6;['serverless.yml'];freeCodeCamp/open-api;2018-05-09T02:24:55Z;closed
1726055;freeCodeCamp/open-api;18572518;6;['serverless.yml'];freeCodeCamp/open-api;2018-05-09T02:24:55Z;closed
