Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
2319;oom;3685;690;['.ci/check-for-staging-images.sh', '.ci/check_cla_for_multiple_commits.sh', '.ci/common.sh', '.ci/find-tabs.sh', '.ci/find-trailing-whitespaces.sh', '.gitlab-ci.yml', '.gitlab/merge_request_templates/Default.md', '.pylintrc', 'CODEOWNERS', 'CONTRIBUTING.md', 'README.md', 'kubernetes/Makefile', '.ci/check-bashisms.sh', '.ci/check-cla-for-multiple-commits.sh', 'tox.ini'];oom;closed
2319;oom;4965;690;['.ci/check-for-staging-images.sh', '.ci/check_cla_for_multiple_commits.sh', '.ci/common.sh', '.ci/find-tabs.sh', '.ci/find-trailing-whitespaces.sh', '.gitlab-ci.yml', '.gitlab/merge_request_templates/Default.md', '.pylintrc', 'CODEOWNERS', 'CONTRIBUTING.md', 'README.md', 'kubernetes/Makefile', '.ci/check-bashisms.sh', '.ci/check-cla-for-multiple-commits.sh', 'tox.ini'];oom;closed
105;dcaegen2/services/pm-mapper;93;12;['Changelog.md'];dcaegen2/services/pm-mapper;closed
105;dcaegen2/services/prh;93;16;['Changelog.md'];dcaegen2/services/prh;closed
105;dcaegen2/collectors/datafile;93;16;['Changelog.md'];dcaegen2/collectors/datafile;closed
105;dcaegen2/services/sdk;93;36;['Changelog.md'];dcaegen2/services/sdk;closed
105;dcaegen2/platform;93;4;['mod/distributorapi/Changelog.md', 'mod/onboardingapi/dcae_cli/commands/tests/mocked_components/model/generatedir/ex1.json', 'mod/onboardingapi/dcae_cli/commands/tests/mocked_components/model/generatedir/ex2.json'];dcaegen2/platform;closed
6219;dcaegen2/services;93;665;['components/slice-analysis-ms/ChangeLog.md', 'components/slice-analysis-ms/pom.xml', 'components/slice-analysis-ms/src/main/java/org/onap/slice/analysis/ms/configdb/ConfigDbInterfaceService.java', 'components/slice-analysis-ms/src/main/java/org/onap/slice/analysis/ms/controller/ConfigFetchFromCbs.java', 'components/slice-analysis-ms/src/main/java/org/onap/slice/analysis/ms/service/SnssaiSamplesProcessor.java', 'components/slice-analysis-ms/src/test/java/org/onap/slice/analysis/ms/configdb/ConfigDbInterfaceServiceTest.java'];dcaegen2/services;closed
6219;dcaegen2/services;105;665;['components/slice-analysis-ms/ChangeLog.md', 'components/slice-analysis-ms/pom.xml', 'components/slice-analysis-ms/src/main/java/org/onap/slice/analysis/ms/configdb/ConfigDbInterfaceService.java', 'components/slice-analysis-ms/src/main/java/org/onap/slice/analysis/ms/controller/ConfigFetchFromCbs.java', 'components/slice-analysis-ms/src/main/java/org/onap/slice/analysis/ms/service/SnssaiSamplesProcessor.java', 'components/slice-analysis-ms/src/test/java/org/onap/slice/analysis/ms/configdb/ConfigDbInterfaceServiceTest.java'];dcaegen2/services;closed
93;oom;4965;8;['kubernetes/dcaegen2-services/components/dcae-restconf-collector/values.yaml', 'kubernetes/dcaegen2-services/components/dcae-ves-collector/values.yaml', 'kubernetes/dcaegen2-services/components/dcae-ves-mapper/values.yaml'];oom;closed
87;oom;4965;6;['kubernetes/sdnc/components/dmaap-listener/templates/deployment.yaml', 'kubernetes/sdnc/components/ueb-listener/templates/deployment.yaml', 'kubernetes/sdnc/templates/statefulset.yaml'];oom;closed
2319;oom;4965;13;['kubernetes/dmaap/components/message-router/components/message-router-kafka/templates/statefulset.yaml', 'kubernetes/dmaap/components/message-router/components/message-router-kafka/values.yaml'];oom;closed
7656;dcaegen2/services;105;604;['components/slice-analysis-ms/ChangeLog.md', 'components/slice-analysis-ms/entry.sh', 'components/slice-analysis-ms/pom.xml', 'components/slice-analysis-ms/src/main/docker/dockerfile/Dockerfile', 'components/slice-analysis-ms/version.properties', 'components/slice-analysis-ms/Dockerfile'];dcaegen2/services;closed
93;dcaegen2/collectors/restconf;105;9;['releases/1.2.6-container.yaml'];dcaegen2/collectors/restconf;closed
2319;oom;6717;4;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;closed
2319;oom;4965;4;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;closed
2319;oom;943;4;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;closed
2319;oom;2527;4;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;closed
2319;oom;4965;4;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;closed
3685;oom;2319;114;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;127;114;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;459;114;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;3685;114;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;4965;114;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;497;114;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;2319;8;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;127;8;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;459;8;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;3685;8;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;4965;8;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;497;8;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;127;3;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;2319;3;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;459;3;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;3685;3;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
3685;oom;4965;3;['kubernetes/common/repositoryGenerator/values.yaml', 'kubernetes/onap/values.yaml'];oom;new
