Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Status
1000116;voltha-go;1000116;2;['VERSION'];voltha-go;closed
1000116;voltha-go;1000127;2;['VERSION'];voltha-go;closed
1000127;voltha-openolt-adapter;1000116;2;['VERSION'];voltha-openolt-adapter;closed
1000127;voltha-openolt-adapter;1000127;2;['VERSION'];voltha-openolt-adapter;closed
1000116;voltctl;1000116;2;['VERSION'];voltctl;closed
1000116;voltctl;1000127;2;['VERSION'];voltctl;closed
1000007;bbsim-sadis-server;1000116;15;['VERSION', 'go.mod', 'go.sum', 'vendor/modules.txt'];bbsim-sadis-server;closed
1000007;bbsim;1000116;6043;['VERSION', 'go.mod', 'go.sum', 'internal/bbsim/devices/olt.go', 'internal/bbsim/devices/onu_test_helpers.go', 'vendor/github.com/opencord/voltha-protos/v5/go/common/common.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/common/meta.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/extension/extensions.pb.go', 'vendor/github.com/opencord/voltha-protos/v5/go/openolt/openolt.pb.go', 'vendor/google.golang.org/genproto/googleapis/api/annotations/routing.pb.go', 'vendor/google.golang.org/genproto/googleapis/api/httpbody/httpbody.pb.go', 'vendor/modules.txt'];bbsim;closed
1000116;ofagent-go;1000116;2;['VERSION'];ofagent-go;closed
1000116;ofagent-go;1000127;2;['VERSION'];ofagent-go;closed
1000127;voltha-system-tests;1000741;6;['tests/dt-workflow/Voltha_DT_PODTests.robot', 'tests/functional/Voltha_PODTests.robot'];voltha-system-tests;closed
1000127;voltha-system-tests;1000127;6;['tests/dt-workflow/Voltha_DT_PODTests.robot', 'tests/functional/Voltha_PODTests.robot'];voltha-system-tests;closed
1000741;ci-management;1000741;13;['jjb/voltha-test/voltha.yaml'];ci-management;closed
1000741;ci-management;1000116;13;['jjb/voltha-test/voltha.yaml'];ci-management;closed
1000116;ci-management;1000741;12;['jjb/pipeline/voltha/master/physical-build.groovy'];ci-management;closed
1000116;ci-management;1000127;12;['jjb/pipeline/voltha/master/physical-build.groovy'];ci-management;closed
1000816;bbsim;1000007;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000816;bbsim;1000405;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000816;bbsim;1000116;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000816;bbsim;1000218;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000816;bbsim;1000025;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000816;bbsim;1000601;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000816;bbsim;1000127;96;['jjb/pipeline/voltha/master/physical-build.groovy'];bbsim;new
1000116;ci-management;1000741;14;['jjb/voltha-test/voltha-certification.yaml', 'jjb/voltha-test/voltha.yaml'];ci-management;closed
1000116;ci-management;1000116;14;['jjb/voltha-test/voltha-certification.yaml', 'jjb/voltha-test/voltha.yaml'];ci-management;closed
1000127;ci-management;1000116;16;['jjb/voltha-test/voltha-certification.yaml'];ci-management;closed
