Author;Project/Subproject;Reviewer;Change_Size;File Info;Subject;Closed At;status
1959736;betterscientificsoftware/bssw.io;7661833;12;['Articles/Blog/ApolloGuidanceComputerPart1.md', 'Articles/Blog/ApolloGuidanceComputerPart2.md', 'Articles/Blog/BlogArticleSkeletonA.md'];betterscientificsoftware/bssw.io;2021-08-20T00:27:12Z;closed
1959736;betterscientificsoftware/bssw.io;768870;25;['docs/pages/bssw/bssw_styling_common.md', 'docs/pages/bssw/bssw_styling_curated.md', 'docs/pages/bssw/bssw_styling_originalarticles.md', 'images/README.md'];betterscientificsoftware/bssw.io;2021-08-19T23:34:57Z;closed
1959736;betterscientificsoftware/bssw.io;768870;2;['CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md'];betterscientificsoftware/bssw.io;2021-08-18T00:54:44Z;closed
65253296;betterscientificsoftware/bssw.io;768870;2;['Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md'];betterscientificsoftware/bssw.io;2021-08-16T11:19:02Z;closed
65253296;betterscientificsoftware/bssw.io;786325;2;['Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md'];betterscientificsoftware/bssw.io;2021-08-16T11:19:02Z;closed
65253296;betterscientificsoftware/bssw.io;23412709;2;['Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md', 'Articles/Blog/BSSwFellowshipApplicationsOpen2021.md'];betterscientificsoftware/bssw.io;2021-08-16T11:19:02Z;closed
65253296;betterscientificsoftware/bssw.io;768870;3;['CuratedContent/OnlineLearningIntro.md'];betterscientificsoftware/bssw.io;2021-08-11T18:07:26Z;closed
65253296;betterscientificsoftware/bssw.io;786325;3;['CuratedContent/OnlineLearningIntro.md'];betterscientificsoftware/bssw.io;2021-08-11T18:07:26Z;closed
1959736;betterscientificsoftware/bssw.io;426409;2;['CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md'];betterscientificsoftware/bssw.io;2021-08-11T20:02:32Z;closed
1959736;betterscientificsoftware/bssw.io;5720676;2;['CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md', 'CuratedContent/ThingsYouShouldNeverDoPartI.md'];betterscientificsoftware/bssw.io;2021-08-11T20:02:32Z;closed
65253296;betterscientificsoftware/bssw.io;426409;36;['Articles/Blog/2021-07-BSSwFellows21.mdd', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.mdd', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md', 'Articles/Blog/2021-07-BSSwFellows21.md'];betterscientificsoftware/bssw.io;2021-07-29T11:57:16Z;closed
